Et_1A_007988.mRNA1,.,evm.model.Smar02g00056,.,.
Et_1A_007989.mRNA1,evm.model.Smar07g03827,evm.model.Smar02g00057,evm.model.Smar26g00034,evm.model.Smar01g00053
Et_1A_007993.mRNA1,evm.model.Smar07g03826,evm.model.Smar02g00058,evm.model.Smar26g00035,.
Et_1A_009343.mRNA1,.,.,.,.
Et_1A_007994.mRNA1,.,evm.model.Smar02g00059,evm.model.Smar26g00036,.
Et_1A_007995.mRNA1,.,.,.,.
Et_1A_009344.mRNA1,.,evm.model.Smar02g00060,.,evm.model.Smar01g00055
Et_1A_008181.mRNA1,evm.model.Smar07g03825,evm.model.Smar02g00062,evm.model.Smar26g00037,.
Et_1A_009410.mRNA1,evm.model.Smar07g03824,.,evm.model.Smar26g00038,.
Et_1A_008182.mRNA1,evm.model.Smar07g03823,.,evm.model.Smar26g00039,evm.model.Smar01g00058
Et_1A_008183.mRNA1,evm.model.Smar07g03821,.,evm.model.Smar26g00041,.
Et_1A_009413.mRNA1,.,.,.,.
Et_1A_008174.mRNA1,evm.model.Smar07g03820,.,evm.model.Smar26g00042,.
Et_1A_008175.mRNA1,evm.model.Smar07g03819,.,.,.
Et_1A_009411.mRNA1,.,.,.,.
Et_1A_008184.mRNA1,evm.model.Smar07g03818,.,evm.model.Smar26g00044,.
Et_1A_004785.mRNA1,.,.,.,.
Et_1A_009414.mRNA1,evm.model.Smar07g03817,evm.model.Smar02g00064,evm.model.Smar26g00045,evm.model.Smar01g00059
Et_1A_008185.mRNA1,evm.model.Smar07g03816,evm.model.Smar02g00065,.,.
Et_1A_008176.mRNA1,.,.,.,evm.model.Smar01g00060
Et_1A_008186.mRNA1,.,.,.,.
Et_1A_004786.mRNA1,.,.,.,.
Et_1A_008177.mRNA1,evm.model.Smar07g03815,evm.model.Smar02g00066,evm.model.Smar26g00047,evm.model.Smar01g00061
Et_1A_008178.mRNA1,.,.,evm.model.Smar26g00048,.
Et_1A_009412.mRNA1,.,evm.model.Smar02g00067,.,evm.model.Smar01g00062
Et_1A_008179.mRNA1,evm.model.Smar07g03813,.,evm.model.Smar26g00049,.
Et_1A_008187.mRNA1,.,.,.,.
Et_1A_008188.mRNA1,.,evm.model.Smar02g00068,.,evm.model.Smar01g00063
Et_1A_008180.mRNA1,evm.model.Smar07g03812,evm.model.Smar02g00069,evm.model.Smar26g00051,evm.model.Smar01g00064
Et_1A_009458.mRNA1,evm.model.Smar07g03811,.,evm.model.Smar26g00052,.
Et_1A_005341.mRNA1,.,.,.,.
Et_1A_004796.mRNA1,.,.,evm.model.Smar26g00053,.
Et_1A_008283.mRNA1,.,evm.model.Smar02g00071,.,.
Et_1A_008280.mRNA1,evm.model.Smar07g03809,evm.model.Smar02g00074,evm.model.Smar26g00054,evm.model.Smar01g00067
Et_1A_008284.mRNA1,.,.,.,.
Et_1A_008281.mRNA1,.,evm.model.Smar02g00077,.,evm.model.Smar01g00070
Et_1A_008285.mRNA1,evm.model.Smar07g03806,.,.,.
Et_1A_008286.mRNA1,evm.model.Smar07g03804,evm.model.Smar02g00078,evm.model.Smar26g00057,evm.model.Smar01g00071
Et_1A_008287.mRNA1,.,.,.,evm.model.Smar01g00072
Et_1A_008288.mRNA1,.,.,.,evm.model.Smar01g00073
Et_1A_009459.mRNA1,.,.,.,.
Et_1A_008289.mRNA1,.,.,.,.
Et_1A_005340.mRNA1,evm.model.Smar07g03803,.,evm.model.Smar26g00059,.
Et_1A_004797.mRNA1,.,.,.,.
Et_1A_008282.mRNA1,evm.model.Smar07g03802,.,evm.model.Smar26g00060,.
Et_1A_008362.mRNA1,evm.model.Smar07g03801,.,evm.model.Smar26g00061,.
Et_1A_008367.mRNA1,.,.,evm.model.Smar26g00062,.
Et_1A_008363.mRNA1,evm.model.Smar07g03799,.,.,.
Et_1A_009509.mRNA1,.,.,evm.model.Smar26g00064,evm.model.Smar01g00084
Et_1A_008368.mRNA1,.,evm.model.Smar02g00090,.,evm.model.Smar01g00083
Et_1A_008364.mRNA1,.,,.,evm.model.Smar01g00082
Et_1A_008369.mRNA1,.,,evm.model.Smar26g00065,evm.model.Smar01g00080
Et_1A_008370.mRNA1,evm.model.Smar07g03796,,evm.model.Smar26g00066,evm.model.Smar01g00079
Et_1A_008371.mRNA1,.,,evm.model.Smar26g00067,.
Et_1A_008372.mRNA1,evm.model.Smar07g03795,,evm.model.Smar26g00069,.
Et_1A_008365.mRNA1,evm.model.Smar07g03794,,.,evm.model.Smar01g00078
Et_1A_008366.mRNA1,evm.model.Smar07g03793,,evm.model.Smar26g00070,evm.model.Smar01g00077
Et_1A_008373.mRNA1,.,,.,evm.model.Smar01g00076
Et_1A_008374.mRNA1,.,,.,.
Et_1A_009556.mRNA1,.,,.,.
Et_1A_005349.mRNA1,.,,.,.
Et_1A_008471.mRNA1,evm.model.Smar07g03791,,evm.model.Smar26g00072,evm.model.Smar01g00075
Et_1A_008472.mRNA1,.,,.,evm.model.Smar01g00074
Et_1A_005348.mRNA1,.,,.,
Et_1A_009552.mRNA1,evm.model.Smar07g03786,evm.model.Smar02g01006,evm.model.Smar26g00073,evm.model.Smar01g01002
Et_1A_008473.mRNA1,.,.,.,.
Et_1A_008467.mRNA1,evm.model.Smar07g03785,.,.,evm.model.Smar01g01001
Et_1A_009554.mRNA1,.,.,.,evm.model.Smar01g01000
Et_1A_008468.mRNA1,evm.model.Smar07g03784,.,evm.model.Smar26g00074,evm.model.Smar01g00999
Et_1A_008469.mRNA1,.,.,.,evm.model.Smar01g00998
Et_1A_008474.mRNA1,.,.,.,.
Et_1A_008470.mRNA1,.,.,.,.
Et_1A_008475.mRNA1,evm.model.Smar07g03782,.,.,.
Et_1A_009553.mRNA1,evm.model.Smar07g03781,.,.,.
Et_1A_008476.mRNA1,evm.model.Smar07g03780,.,.,evm.model.Smar01g00996
Et_1A_008477.mRNA1,.,.,evm.model.Smar26g00075,evm.model.Smar01g00994
Et_1A_009555.mRNA1,evm.model.Smar07g03779,evm.model.Smar02g01002,.,evm.model.Smar01g00993
Et_1A_008579.mRNA1,evm.model.Smar07g03778,evm.model.Smar02g01001,.,evm.model.Smar01g00992
Et_1A_008590.mRNA1,.,evm.model.Smar02g01000,.,.
Et_1A_009597.mRNA1,.,evm.model.Smar02g00999,.,evm.model.Smar01g00991
Et_1A_008580.mRNA1,.,evm.model.Smar02g00997,.,evm.model.Smar01g00989
Et_1A_008591.mRNA1,.,.,.,.
Et_1A_009600.mRNA1,.,.,.,evm.model.Smar01g00987
Et_1A_008581.mRNA1,.,.,.,evm.model.Smar01g00986
Et_1A_008582.mRNA1,.,.,evm.model.Smar26g00077,.
Et_1A_008592.mRNA1,.,.,.,evm.model.Smar01g00983
Et_1A_008583.mRNA1,.,evm.model.Smar02g00995,evm.model.Smar26g00078,evm.model.Smar01g00981
Et_1A_008584.mRNA1,evm.model.Smar07g03777,evm.model.Smar02g00994,.,evm.model.Smar01g00980
Et_1A_008585.mRNA1,evm.model.Smar07g03776,.,evm.model.Smar26g00079,evm.model.Smar01g00979
Et_1A_008586.mRNA1,.,evm.model.Smar02g00993,.,.
Et_1A_009598.mRNA1,.,.,.,.
Et_1A_008587.mRNA1,.,.,.,.
Et_1A_008588.mRNA1,.,.,.,.
Et_1A_004808.mRNA1,.,.,.,.
Et_1A_009599.mRNA1,.,evm.model.Smar02g00990,.,evm.model.Smar01g00976
Et_1A_008593.mRNA1,evm.model.Smar07g03775,evm.model.Smar02g00988,evm.model.Smar26g00081,evm.model.Smar01g00975
Et_1A_005390.mRNA1,.,evm.model.Smar02g00985,.,evm.model.Smar01g00971
Et_1A_008589.mRNA1,.,.,.,.
Et_1A_005391.mRNA1,.,evm.model.Smar02g00984,.,evm.model.Smar01g00970
Et_1A_008704.mRNA1,.,evm.model.Smar02g00977,.,.
Et_1A_005386.mRNA1,.,.,.,.
Et_1A_005392.mRNA1,evm.model.Smar07g03774,evm.model.Smar02g00976,evm.model.Smar26g00082,.
Et_1A_005393.mRNA1,.,evm.model.Smar02g00975,evm.model.Smar26g00084,.
Et_1A_005394.mRNA1,.,evm.model.Smar02g00974,.,evm.model.Smar01g00965
Et_1A_008706.mRNA1,evm.model.Smar07g03772,evm.model.Smar02g00973,evm.model.Smar26g00085,evm.model.Smar01g00964
Et_1A_004499.mRNA1,.,.,.,.
Et_1A_004498.mRNA1,.,.,.,.
Et_1A_005387.mRNA1,.,evm.model.Smar02g00972,.,evm.model.Smar01g00963
Et_1A_008705.mRNA1,evm.model.Smar07g03771,evm.model.Smar02g00971,evm.model.Smar26g00086,evm.model.Smar01g00962
Et_1A_005395.mRNA1,.,evm.model.Smar02g00970,evm.model.Smar26g00087,evm.model.Smar01g00961
Et_1A_005396.mRNA1,evm.model.Smar07g03770,evm.model.Smar02g00969,evm.model.Smar26g00088,evm.model.Smar01g00960
Et_1A_004500.mRNA1,.,.,.,.
Et_1A_005388.mRNA1,evm.model.Smar07g03769,evm.model.Smar02g00968,evm.model.Smar26g00089,evm.model.Smar01g00959
Et_1A_005389.mRNA1,.,evm.model.Smar02g00967,.,evm.model.Smar01g00949
Et_1A_005506.mRNA1,evm.model.Smar07g03767,evm.model.Smar02g00966,evm.model.Smar26g00090,evm.model.Smar01g00948
Et_1A_005507.mRNA1,.,.,.,evm.model.Smar01g00947
Et_1A_005508.mRNA1,evm.model.Smar07g03766,evm.model.Smar02g00962,evm.model.Smar26g00091,evm.model.Smar01g00946
Et_1A_008729.mRNA1,.,.,.,.
Et_1A_005509.mRNA1,evm.model.Smar07g03765,evm.model.Smar02g00961,evm.model.Smar26g00094,evm.model.Smar01g00945
Et_1A_005510.mRNA1,.,evm.model.Smar02g00960,.,evm.model.Smar01g00944
Et_1A_008731.mRNA1,evm.model.Smar07g03764,evm.model.Smar02g00959,evm.model.Smar26g00096,.
Et_1A_005511.mRNA1,.,.,.,.
Et_1A_008732.mRNA1,evm.model.Smar07g03763,evm.model.Smar02g00958,evm.model.Smar26g00097,evm.model.Smar01g00942
Et_1A_005512.mRNA1,.,evm.model.Smar02g00957,evm.model.Smar26g00098,.
Et_1A_008733.mRNA1,.,.,.,.
Et_1A_008730.mRNA1,.,evm.model.Smar02g00955,.,evm.model.Smar01g00940
Et_1A_005513.mRNA1,.,.,.,.
Et_1A_005514.mRNA1,evm.model.Smar07g03761,evm.model.Smar02g00953,evm.model.Smar26g00099,evm.model.Smar01g00939
Et_1A_005604.mRNA1,.,.,evm.model.Smar26g00100,.
Et_1A_005605.mRNA1,evm.model.Smar07g03760,.,evm.model.Smar26g00103,.
Et_1A_005612.mRNA1,evm.model.Smar07g03759,evm.model.Smar02g00951,evm.model.Smar26g00104,evm.model.Smar01g00937
Et_1A_005613.mRNA1,evm.model.Smar07g03758,evm.model.Smar02g00950,evm.model.Smar26g00106,evm.model.Smar01g00935
Et_1A_008759.mRNA1,.,.,.,.
Et_1A_005606.mRNA1,.,evm.model.Smar02g00947,.,evm.model.Smar01g00933
Et_1A_005607.mRNA1,.,evm.model.Smar02g00946,evm.model.Smar26g00108,.
Et_1A_005608.mRNA1,.,evm.model.Smar02g00945,evm.model.Smar26g00109,.
Et_1A_005614.mRNA1,.,evm.model.Smar02g00944,.,evm.model.Smar01g00929
Et_1A_005609.mRNA1,evm.model.Smar07g03757,.,evm.model.Smar26g00110,evm.model.Smar01g00927
Et_1A_008760.mRNA1,evm.model.Smar07g03756,evm.model.Smar02g00943,evm.model.Smar26g00111,evm.model.Smar01g00926
Et_1A_005610.mRNA1,.,evm.model.Smar02g00942,.,evm.model.Smar01g00924
Et_1A_005611.mRNA1,evm.model.Smar07g03754,.,evm.model.Smar26g00112,.
Et_1A_005707.mRNA1,.,evm.model.Smar02g00941,.,evm.model.Smar01g00923
Et_1A_008789.mRNA1,.,evm.model.Smar02g00939,.,evm.model.Smar01g00922
Et_1A_005702.mRNA1,.,.,evm.model.Smar26g00113,evm.model.Smar01g00921
Et_1A_008790.mRNA1,.,.,.,.
Et_1A_008791.mRNA1,.,.,.,.
Et_1A_005703.mRNA1,.,.,.,.
Et_1A_005704.mRNA1,.,.,.,.
Et_1A_005708.mRNA1,.,evm.model.Smar02g00937,.,evm.model.Smar01g00920
Et_1A_008792.mRNA1,.,.,.,.
Et_1A_005709.mRNA1,.,.,evm.model.Smar26g00118,.
Et_1A_005710.mRNA1,evm.model.Smar07g03752,evm.model.Smar02g00935,evm.model.Smar26g00119,evm.model.Smar01g00919
Et_1A_005711.mRNA1,.,.,.,.
Et_1A_008793.mRNA1,evm.model.Smar07g03751,.,evm.model.Smar26g00120,evm.model.Smar01g00918
Et_1A_005705.mRNA1,evm.model.Smar07g03750,.,evm.model.Smar26g00121,.
Et_1A_005706.mRNA1,.,.,.,.
Et_1A_004868.mRNA1,.,.,.,.
Et_1A_005712.mRNA1,evm.model.Smar07g03749,.,evm.model.Smar26g00122,.
Et_1A_005783.mRNA1,.,evm.model.Smar02g00933,.,evm.model.Smar01g00917
Et_1A_005787.mRNA1,.,evm.model.Smar02g00932,.,.
Et_1A_005788.mRNA1,.,.,.,.
Et_1A_008804.mRNA1,.,.,evm.model.Smar26g00124,.
Et_1A_005789.mRNA1,.,.,.,.
Et_1A_005784.mRNA1,.,.,.,.
Et_1A_004880.mRNA1,.,evm.model.Smar02g00931,.,.
Et_1A_005790.mRNA1,evm.model.Smar07g03746,.,.,evm.model.Smar01g00915
Et_1A_005791.mRNA1,.,.,.,.
Et_1A_005785.mRNA1,evm.model.Smar07g03744,evm.model.Smar02g00929,evm.model.Smar26g00125,evm.model.Smar01g00913
Et_1A_005786.mRNA1,evm.model.Smar07g03743,.,.,.
Et_1A_005792.mRNA1,evm.model.Smar07g03742,.,evm.model.Smar26g00126,evm.model.Smar01g00912
Et_1A_005793.mRNA1,.,.,evm.model.Smar26g00128,evm.model.Smar01g00910
Et_1A_005794.mRNA1,.,.,.,.
Et_1A_008803.mRNA1,.,.,.,evm.model.Smar01g00907
Et_1A_008805.mRNA1,.,.,.,.
Et_1A_005872.mRNA1,evm.model.Smar07g03741,evm.model.Smar02g00925,evm.model.Smar26g00129,evm.model.Smar01g00906
Et_1A_005873.mRNA1,.,.,.,.
Et_1A_005874.mRNA1,evm.model.Smar07g03737,evm.model.Smar02g00923,evm.model.Smar26g00130,evm.model.Smar01g00904
Et_1A_008826.mRNA1,.,.,.,.
Et_1A_005867.mRNA1,.,.,.,.
Et_1A_005868.mRNA1,.,.,.,.
Et_1A_005875.mRNA1,.,evm.model.Smar02g00921,.,evm.model.Smar01g00901
Et_1A_004901.mRNA1,.,.,.,.
Et_1A_005869.mRNA1,.,evm.model.Smar02g00920,evm.model.Smar26g00131,evm.model.Smar01g00898
Et_1A_005876.mRNA1,.,.,.,.
Et_1A_008828.mRNA1,.,evm.model.Smar02g00917,.,evm.model.Smar01g00897
Et_1A_005877.mRNA1,.,evm.model.Smar02g00916,.,.
Et_1A_008827.mRNA1,evm.model.Smar07g03733,evm.model.Smar02g00915,.,evm.model.Smar01g00895
Et_1A_008829.mRNA1,evm.model.Smar07g03732,evm.model.Smar02g00913,.,evm.model.Smar01g00894
Et_1A_005878.mRNA1,.,evm.model.Smar02g00912,.,.
Et_1A_005870.mRNA1,evm.model.Smar07g03731,.,.,.
Et_1A_005871.mRNA1,.,.,.,.
Et_1A_005879.mRNA1,.,.,evm.model.Smar26g00132,.
Et_1A_005952.mRNA1,.,.,.,.
Et_1A_005953.mRNA1,.,.,.,.
Et_1A_004552.mRNA1,.,.,.,.
Et_1A_005962.mRNA1,.,.,.,.
Et_1A_008848.mRNA1,evm.model.Smar07g03728,.,evm.model.Smar26g00135,evm.model.Smar01g00891
Et_1A_005954.mRNA1,.,evm.model.Smar02g00908,.,evm.model.Smar01g00890
Et_1A_004909.mRNA1,.,.,.,.
Et_1A_005955.mRNA1,.,.,.,.
Et_1A_005956.mRNA1,.,.,.,.
Et_1A_005957.mRNA1,.,evm.model.Smar02g00907,.,evm.model.Smar01g00889
Et_1A_005958.mRNA1,.,.,.,.
Et_1A_005959.mRNA1,.,evm.model.Smar02g00906,.,evm.model.Smar01g00888
Et_1A_005960.mRNA1,.,evm.model.Smar02g00905,.,evm.model.Smar01g00887
Et_1A_004910.mRNA1,.,.,.,.
Et_1A_008849.mRNA1,.,.,.,.
Et_1A_008850.mRNA1,.,.,.,.
Et_1A_008851.mRNA1,.,.,.,.
Et_1A_005961.mRNA1,.,.,.,.
Et_1A_008852.mRNA1,.,.,.,evm.model.Smar01g00886
Et_1A_008873.mRNA1,.,evm.model.Smar02g00904,.,evm.model.Smar01g00884
Et_1A_006032.mRNA1,.,.,.,.
Et_1A_006038.mRNA1,evm.model.Smar07g03726,evm.model.Smar02g00903,.,.
Et_1A_008875.mRNA1,.,.,.,.
Et_1A_006039.mRNA1,.,evm.model.Smar02g00902,.,evm.model.Smar01g00883
Et_1A_006040.mRNA1,.,evm.model.Smar02g00901,.,evm.model.Smar01g00882
Et_1A_006033.mRNA1,.,.,evm.model.Smar26g00136,.
Et_1A_006034.mRNA1,evm.model.Smar07g03724,.,evm.model.Smar26g00138,evm.model.Smar01g00881
Et_1A_004923.mRNA1,.,evm.model.Smar02g00899,.,evm.model.Smar01g00880
Et_1A_006041.mRNA1,.,evm.model.Smar02g00898,evm.model.Smar26g00139,evm.model.Smar01g00879
Et_1A_008876.mRNA1,.,.,.,.
Et_1A_008877.mRNA1,.,.,.,.
Et_1A_008878.mRNA1,evm.model.Smar07g03723,.,evm.model.Smar26g00140,.
Et_1A_006035.mRNA1,evm.model.Smar07g03722,.,.,.
Et_1A_006036.mRNA1,.,.,.,.
Et_1A_006042.mRNA1,evm.model.Smar07g03721,.,evm.model.Smar26g00141,.
Et_1A_006037.mRNA1,.,.,.,.
Et_1A_008874.mRNA1,.,.,.,.
Et_1A_006043.mRNA1,.,.,.,evm.model.Smar01g00877
Et_1A_006110.mRNA1,.,.,.,evm.model.Smar01g00876
Et_1A_008902.mRNA1,evm.model.Smar07g03719,.,.,.
Et_1A_008905.mRNA1,.,evm.model.Smar02g00894,.,.
Et_1A_006111.mRNA1,.,evm.model.Smar02g00893,evm.model.Smar26g00146,.
Et_1A_008903.mRNA1,.,evm.model.Smar02g00892,.,evm.model.Smar01g00875
Et_1A_006115.mRNA1,.,.,.,evm.model.Smar01g00874
Et_1A_006112.mRNA1,.,.,.,evm.model.Smar01g00872
Et_1A_006113.mRNA1,evm.model.Smar07g03718,.,evm.model.Smar26g00147,evm.model.Smar01g00869
Et_1A_006116.mRNA1,evm.model.Smar07g03717,.,evm.model.Smar26g00148,.
Et_1A_006114.mRNA1,evm.model.Smar07g03716,evm.model.Smar02g00889,evm.model.Smar26g00149,evm.model.Smar01g00868
Et_1A_006117.mRNA1,.,evm.model.Smar02g00888,.,evm.model.Smar01g00867
Et_1A_008906.mRNA1,.,evm.model.Smar02g00887,.,evm.model.Smar01g00865
Et_1A_008907.mRNA1,evm.model.Smar07g03715,evm.model.Smar02g00886,evm.model.Smar26g00151,evm.model.Smar01g00864
Et_1A_006118.mRNA1,evm.model.Smar07g03714,evm.model.Smar02g00885,evm.model.Smar26g00153,.
Et_1A_008904.mRNA1,evm.model.Smar07g03713,evm.model.Smar02g00884,evm.model.Smar26g00154,evm.model.Smar01g00862
Et_1A_006193.mRNA1,evm.model.Smar07g03712,evm.model.Smar02g00883,evm.model.Smar26g00155,evm.model.Smar01g00861
Et_1A_006194.mRNA1,evm.model.Smar07g03711,evm.model.Smar02g00882,evm.model.Smar26g00156,evm.model.Smar01g00859
Et_1A_006187.mRNA1,evm.model.Smar07g03709,evm.model.Smar02g00881,evm.model.Smar26g00157,evm.model.Smar01g00858
Et_1A_006188.mRNA1,evm.model.Smar07g03708,evm.model.Smar02g00880,.,evm.model.Smar01g00857
Et_1A_006189.mRNA1,evm.model.Smar07g03707,evm.model.Smar02g00879,evm.model.Smar26g00158,evm.model.Smar01g00856
Et_1A_006190.mRNA1,evm.model.Smar07g03706,evm.model.Smar02g00875,evm.model.Smar26g00160,evm.model.Smar01g00854
Et_1A_008916.mRNA1,.,.,.,.
Et_1A_008918.mRNA1,.,.,.,.
Et_1A_006191.mRNA1,.,evm.model.Smar02g00874,evm.model.Smar26g00161,.
Et_1A_006195.mRNA1,evm.model.Smar07g03705,evm.model.Smar02g00871,evm.model.Smar26g00162,evm.model.Smar01g00851
Et_1A_006192.mRNA1,.,evm.model.Smar02g00870,.,.
Et_1A_008919.mRNA1,.,.,.,.
Et_1A_008917.mRNA1,.,.,.,.
Et_1A_008940.mRNA1,evm.model.Smar07g03704,evm.model.Smar02g00869,.,evm.model.Smar01g00850
Et_1A_008941.mRNA1,.,evm.model.Smar02g00867,.,evm.model.Smar01g00847
Et_1A_006289.mRNA1,.,.,.,.
Et_1A_006288.mRNA1,evm.model.Smar07g03703,.,evm.model.Smar26g00167,.
Et_1A_004579.mRNA1,evm.model.Smar07g03702,.,evm.model.Smar26g00168,.
Et_1A_008942.mRNA1,evm.model.Smar07g03701,.,evm.model.Smar26g00169,.
Et_1A_008943.mRNA1,.,.,.,.
Et_1A_008944.mRNA1,.,evm.model.Smar02g00866,.,evm.model.Smar01g00846
Et_1A_008945.mRNA1,evm.model.Smar07g03699,evm.model.Smar02g00865,evm.model.Smar26g00172,evm.model.Smar01g00845
Et_1A_006290.mRNA1,evm.model.Smar07g03698,evm.model.Smar02g00864,evm.model.Smar26g00174,evm.model.Smar01g00844
Et_1A_006291.mRNA1,evm.model.Smar07g03697,evm.model.Smar02g00858,.,.
Et_1A_006292.mRNA1,.,evm.model.Smar02g00857,.,.
Et_1A_004580.mRNA1,evm.model.Smar07g03696,.,.,.
Et_1A_006287.mRNA1,evm.model.Smar07g03695,evm.model.Smar02g00856,.,evm.model.Smar01g00840
Et_1A_006338.mRNA1,.,.,.,.
Et_1A_006342.mRNA1,evm.model.Smar07g03688,.,.,evm.model.Smar01g00839
Et_1A_008955.mRNA1,.,evm.model.Smar02g00854,.,evm.model.Smar01g00837
Et_1A_006343.mRNA1,.,.,.,.
Et_1A_006344.mRNA1,.,.,.,.
